id,sort_name,name,CreatorURL,gender,biography,date,CreatorArt
33599,"Devisme, Louis-François",Louis-François Devisme,https://art.thewalters.org/browse/creator/louis-franbois-devisme,,," (French, 1806 - 1886)",29115
18420,Dharamdas,Dharamdas,https://art.thewalters.org/browse/creator/dharamdas,,,,7538
19279,Dharm Das,Dharm Das,https://art.thewalters.org/browse/creator/dharm-das,,,,6633|83665
8677,Dharmadasa,Dharmadasa,https://art.thewalters.org/browse/creator/dharmadasa,,,,239
7221,"Diaz de la Peña, Narcisse Virgile",Narcisse Virgile Diaz de la Peña,https://art.thewalters.org/browse/creator/narcisse-virgile-diaz-de-la-pea,male,," (French, 1807-1876)",27230|38672|32568|10097|13032|16873|13517
3552,Didymus the Blind,"Didymus, the Blind",https://art.thewalters.org/browse/creator/didymus-the-blind,,, (ca. 313-ca. 398),17609|20993
15222,"Diefstetter, Ulrich",Ulrich Diefstetter,https://art.thewalters.org/browse/creator/ulrich-diefstetter,,,,37486
4132,"Dielmann, Jakob",Jakob Dielmann,https://art.thewalters.org/browse/creator/jakob-dielmann,male,," (German, 1809-1885)",11271|23949|3545
21255,"Dietz, Ludwig",Ludwig Dietz,https://art.thewalters.org/browse/creator/ludwig-dietz,,, (died 1559),84610
2671,"Dijk, Philip van",Philip van Dijk,https://art.thewalters.org/browse/creator/philip-van-dijk,male,," (Dutch, 1680-1753)",12353
3574,"Dinglinger, Johann Melchior",Johann Melchior Dinglinger,https://art.thewalters.org/browse/creator/johann-melchior-dinglinger,male,," (German, 1664-1731)",34522
3265,Diomedes,Diomedes,https://art.thewalters.org/browse/creator/diomedes,,,,20113
31465,Diquís,Diquís,https://art.thewalters.org/browse/creator/diqus,,,,80229|80249
34249,"Dirckz, Adam",Adam Dirckz,https://art.thewalters.org/browse/creator/adam-dirckz,,," (Netherlandish, active ca. 1500 - 1525)",12693
6990,"Dixon, Nicholas",Nicholas Dixon,https://art.thewalters.org/browse/creator/nicholas-dixon,male,," (English, active ca. 1660-1665, died after 1707)",12013
7070,"Dodge, John Wood",John Wood Dodge,https://art.thewalters.org/browse/creator/john-wood-dodge,male,," (American, 1807-1893)",35564
2402,"Dodin, Charles Nicolas",Charles Nicolas Dodin,https://art.thewalters.org/browse/creator/charles-nicolas-dodin,male,," (French, 1734-1803)",16727|27523|28400|34223|2104|38481|18079|24063|77454|77458
6171,"Dohachi, Nin'ami",Nin'ami Dohachi,https://art.thewalters.org/browse/creator/ninami-dohachi,male,," (Japanese, 1783-1855)",20795
6329,"Dolph, John Henry",John Henry Dolph,https://art.thewalters.org/browse/creator/john-henry-dolph,male,," (American, 1835-1903)",1028
15627,Domenti IV Patriarch,Patriarch Domenti IV,https://art.thewalters.org/browse/creator/patriarch-domenti-iv,male,," (Georgian, died 1741)",27562
15617,Dominican,Dominican,https://art.thewalters.org/browse/creator/dominican,,,,80345
3350,Donatello,Donatello,https://art.thewalters.org/browse/creator/donatello,,," (Italian, ca. 1386-1466)",1507
8307,Donatus,Donatus,https://art.thewalters.org/browse/creator/donatus,,,,15922|85618
7894,"Donatus, Aelius",Aelius Donatus,https://art.thewalters.org/browse/creator/aelius-donatus,,,,5946
15661,"Dong [Tung], Yuan [Yüan]",Dong Yuan,https://art.thewalters.org/browse/creator/dong-yuan,,," (Chinese, ca. 900-962)",37685
2123,"Donker, Herman Mijnert",Herman Mijnert Donker,https://art.thewalters.org/browse/creator/herman-mijnert-donker,male,," (Dutch, ca. 1620-1656)",18445
34655,"Doreur, CH. Collet",CH. Collet Doreur,https://art.thewalters.org/browse/creator/ch-collet-doreur,,,,87716
15367,"Dornicke, Jan van",Jan van Dornicke,https://art.thewalters.org/browse/creator/jan-van-dornicke,,," (Flemish, active ca. 1515-1525)",20477
3589,"Doré, Gustave",Gustave Doré,https://art.thewalters.org/browse/creator/gustave-dorc,male,," (French, 1832-1883)",19948|29408|20158|79174|79187|88715
5284,"Dossi, Dosso",Dosso Dossi,https://art.thewalters.org/browse/creator/dosso-dossi,male,," (Italian, ca. 1486-1542)",25096
34009,"Douceur, Louis",Louis Douceur,https://art.thewalters.org/browse/creator/louis-douceur,,," (French, 1721 - 1769)",87358
32104,"Dowson, Ernest Christopher",Ernest Christopher Dowson,https://art.thewalters.org/browse/creator/ernest-christopher-dowson,,,,89803
6010,"Dresser, Christopher",Christopher Dresser,https://art.thewalters.org/browse/creator/christopher-dresser,,,,103668|103646
4853,"Droochsloot, Joost Cornelisz",Joost Cornelisz Droochsloot,https://art.thewalters.org/browse/creator/joost-cornelisz-droochsloot,male,," (Dutch, 1586-1666)",30668
6393,"Drouais, Francois-Hubert",Francois-Hubert Drouais,https://art.thewalters.org/browse/creator/francois-hubert-drouais,male,," (French, 1727-1775)",31363
15153,"Du Fresne, A.",A. Du Fresne,https://art.thewalters.org/browse/creator/a-du-fresne,,,,5505
8583,"Du Hays, Charles",Charles Du Hays,https://art.thewalters.org/browse/creator/charles-du-hays,,,,88146
4126,"Du Quesnoy, François",François Du Quesnoy,https://art.thewalters.org/browse/creator/franbois-du-quesnoy,male,," (Flemish, ca. 1594-1643)",5171
7156,"Du, Jin",Du Jin,https://art.thewalters.org/browse/creator/du-jin,,," (Chinese, active 1465-1509)",28792|28792
4107,"Dubois, Paul",Paul Dubois,https://art.thewalters.org/browse/creator/paul-dubois,male,," (French, 1829-1905)",40889
36577,"Dubuc, Jacques-Nicolas-Pierre-Francois",Jacques-Nicolas-Pierre-Francois Dubuc,https://art.thewalters.org/browse/creator/jacques-nicolas-pierre-francois-dubuc,,," (French, 1742 - 1829)",1873
4745,Dudson,Dudson,https://art.thewalters.org/browse/creator/dudson,,," (English, 19th century)",77802
2248,Dufour,Dufour,https://art.thewalters.org/browse/creator/dufour,,,,32389
16142,"Dughet, Gaspard",Gaspard Dughet,https://art.thewalters.org/browse/creator/gaspard-dughet,,," (French, 1615-1675)",21183
5600,"Dugourc, Jean Démosthène",Jean Démosthène Dugourc,https://art.thewalters.org/browse/creator/jean-dcmosthrne-dugourc,male,," (French, 1749-1825)",11392|33164
15154,"Dumast, Guerrier de",Guerrier de Dumast,https://art.thewalters.org/browse/creator/guerrier-de-dumast,,,,5505
5048,"Dumont, François",François Dumont,https://art.thewalters.org/browse/creator/franbois-dumont,male,," (French, 1751-1831)",581|25259
7597,"Dumont, Jacques",Jacques Dumont,https://art.thewalters.org/browse/creator/jacques-dumont,,," (French, 1701 - 1781)",6943|3644
8662,"Duncanson, Robert Seldon",Robert Seldon Duncanson,https://art.thewalters.org/browse/creator/robert-seldon-duncanson,,," (American, 1821-1872)",90373
1965,"Dunlap, William",William Dunlap,https://art.thewalters.org/browse/creator/william-dunlap,male,," (American, 1766-1839)",10182
2428,"Duplessis, Jacques Vigoureux",Jacques Vigoureux Duplessis,https://art.thewalters.org/browse/creator/jacques-vigoureux-duplessis,male,," (French, active 1699-1730)",28230
2977,"Duplessis, Jean-Claude le père",Jean-Claude Duplessis le Père,https://art.thewalters.org/browse/creator/jean-claude-duplessis-le-prre,male,," (French and Italian, ca. 1695-1774)",15255|22127|18063|25959|34301|4133|6594|31101|33594|16772|36973|77458|77460|36624|2666|13317|36057|37491|77454|25248|18334|11020|18605
4644,"Duplessis, Joseph Siffred",Joseph Siffred Duplessis,https://art.thewalters.org/browse/creator/joseph-siffred-duplessis,male,," (French, 1725-1802)",33451
4767,"Dupré, Daniel",Daniel Dupré,https://art.thewalters.org/browse/creator/daniel-duprc,male,," (Dutch, 1752-1817)",37936
4984,"Dupré, Guillaume",Guillaume Dupré,https://art.thewalters.org/browse/creator/guillaume-duprc,male,," (French, ca. 1574-1642)",33688|25267
6358,"Dupré, Jules Louis",Jules Dupré,https://art.thewalters.org/browse/creator/jules-duprc,male,," (French, 1811-1889)",36169|19759|30353|36010
5375,"Durand, Asher Brown",Asher Brown Durand,https://art.thewalters.org/browse/creator/asher-brown-durand,male,," (American, 1796-1886)",15579|19883|14285
3439,"Durantino, Guido",Guido Durantino,https://art.thewalters.org/browse/creator/guido-durantino,male,," (Italian, active 1520-1576)",8799|20880|39180|33939
5757,"Dusart, Cornelis",Cornelis Dusart,https://art.thewalters.org/browse/creator/cornelis-dusart,male,," (Dutch, 1660-1704)",22959
15114,"Dussart, Léon",Léon Dussart,https://art.thewalters.org/browse/creator/lcon-dussart,male,," (French, born 1824)",2336
6227,Dutch,Dutch,https://art.thewalters.org/browse/creator/dutch,,,,38343|33533|12120|30884|39372|12091|25668|16751|32528|18659|30570|16236|16649|4338|39703|37|21437|20141|39810|39713|27276|21202|19327|15897|9130|16475|15832|23835|8035|10719|36500|27153|34228|4442|39069|11756|32217|3826|10679|12001|37746|20347|8039|1335|37059|32041|22958|22673|4697|80581|36993|85209|88622|90807|90808|18253|18693|92013|92014|92015|92016|92017|92018|92019|92020|92021|92022|92024|92025|92026|92027|92028|92029|92030|92032|92033|92034|92035|92036|92037|92038|92039|92041|92042|92043|92044|92045|92046|92047|92048|92049|92050|92051|92052|92053|92054|92055|92056|92057|92058|92059|92060|92061|92062|92063|92064|92065|92066|92067|92068|92069|92070|92071|92072|92073|92074|92075|92076|92077|92078|92079|92080|92081|92082|92083|92084|92085|92086|92087|92088|92089|92090|92091|92092|92093|92094|92095|92096|92097|92098|85216|92040|8073|81627|3869|29538|14023|39803
3364,"Dutertre, Nicolas Charles",Nicolas Charles Dutertre,https://art.thewalters.org/browse/creator/nicolas-charles-dutertre,male,," (French, ca. 1715-1793)",19459
3066,"Dutertre, Nicolas Charles fils",Nicolas Charles Dutertre fils,https://art.thewalters.org/browse/creator/nicolas-charles-dutertre-fils,male,," (French, 1758-1793)",19459
21059,"Duval, Ambrose",Ambrose Duval,https://art.thewalters.org/browse/creator/ambrose-duval,,," (American, active ca. 1765)",6700
3757,"Duverger, Théophile Emmanuel",Théophile-Emmanuel Duverger,https://art.thewalters.org/browse/creator/thcophile-emmanuel-duverger,male,," (French, 1821-after 1882)",15810|36014|9194|4254|32336
36533,Duxer Porzellan-Manufaktur,Duxer Porzellan-Manufaktur,https://art.thewalters.org/browse/creator/duxer-porzellan-manufaktur,,," (Austrian, founded 1853)",103198
35143,"Duzian, Hovhannes Agha",Hovhannes Agha Duzian,https://art.thewalters.org/browse/creator/hovhannes-agha-duzian,,," (Armenian, d. 1744)",22655
2196,"Dürer, Albrecht",Albrecht Dürer,https://art.thewalters.org/browse/creator/albrecht-drer,male,," (German, 1471-1528)",8472|26742|24598|7312|19250|11932
33739,E. Renault & Co.,E. Renault & Co.,https://art.thewalters.org/browse/creator/e-renault--co,,," (French, until 1890)",36417
7014,"Eastern, Near",Near Eastern,https://art.thewalters.org/browse/creator/near-eastern2,,,,21412|31744|4146|38130|90800
14881,Ebine,Ebine,https://art.thewalters.org/browse/creator/ebine,,,,5074
14882,Ebisuya Shoshichi,Ebisuya Shoshichi,https://art.thewalters.org/browse/creator/ebisuya-shoshichi,,,,12894|13301|9207|37089
14883,Ebiya Rinnosuke,Ebiya Rinnosuke,https://art.thewalters.org/browse/creator/ebiya-rinnosuke,,,,28736|7911|29642|32286|36137|8769|12611|21219|14361|2100|21607|28042|36890|2819|21232|14793|28958|36486|13542|33267|19076|35948|26597|30618|24232|12222|17894|32615|36717|944|20507|35185|5328|12139|5087|13259|40876|4511|21235|40548|20166|11353|37577|27556|22131|7826|37091|26686|9343|24890|33760|15565|37516|28252|15734|30560|20758|31433|39615|22056
15111,Eck et Durand,Eck et Durand,https://art.thewalters.org/browse/creator/eck-et-durand,,," (French, 1838-1863)",7836|13283|76817|34740
7065,"Ecloche, Chevalier",Chevalier Ecloche,https://art.thewalters.org/browse/creator/chevalier-ecloche,,,,40687
4612,"Ecosse, Jean-Marc-Antoine",Jean-Marc-Antoine Ecosse,https://art.thewalters.org/browse/creator/jean-marc-antoine-ecosse,male,," (French, 1722-1781)",19459
8557,Ecuadorian,Ecuadorian,https://art.thewalters.org/browse/creator/ecuadorian,,,,40210|79417|80283|80357|80337
14884,Edoya Matsugoro,Edoya Matsugoro,https://art.thewalters.org/browse/creator/edoya-matsugoro,,,,22950
36590,Edward F. Cadwell & Co,Edward F. Cadwell & Co,https://art.thewalters.org/browse/creator/edward-f-cadwell--co,,," (American, 1895 - 1959)",32851
32152,Edward I King of England,"Edward I, King of England",https://art.thewalters.org/browse/creator/edward-i-king-of-england,,, (1239 - 1307),15407
5312,"Eeckhout, Gerbrand van den",Gerbrand van den Eeckhout,https://art.thewalters.org/browse/creator/gerbrand-van-den-eeckhout,male,," (Dutch, 1621-1674)",32288
3326,"Egawa, Munetaka",Egawa Munetaka,https://art.thewalters.org/browse/creator/egawa-munetaka,male,," (Japanese, active mid 19th century)",36450
3893,"Egawa, Toshimasa I",Egawa Toshimasa I,https://art.thewalters.org/browse/creator/egawa-toshimasa-i,male,," (Japanese, died ca. 1825)",5429|40423|18429
4408,"Egawa, Toshinari",Egawa Toshinari,https://art.thewalters.org/browse/creator/egawa-toshinari,male,," (Japanese, ca. 1800-1825)",36580
5425,"Egenolff, Christian",Christian Egenolff,https://art.thewalters.org/browse/creator/christian-egenolff,,," (German, 1502 - 1555)",12440
6182,Egyptian,Egyptian,https://art.thewalters.org/browse/creator/egyptian,,,,32195|31038|11051|34004|37296|40159|21582|9282|30303|9350|24091|34770|5104|9699|24293|2362|37698|30930|39570|8108|40568|9205|6006|37893|10184|34249|40278|21030|34329|36218|18348|18204|4867|33509|27531|32130|29544|27066|11094|32236|4713|14570|27145|14091|26088|6551|3252|26661|33896|23612|24332|21040|2143|35792|18416|14225|29093|13505|9339|15|28580|13963|30580|14376|33112|29067|812|27387|22704|256|5532|12050|1897|24429|26891|18238|11698|28138|38988|23279|14770|28334|13410|35377|129|28431|28341|29901|3028|22265|3601|5793|29272|34581|13652|11222|7913|2051|9743|1633|744|25903|32564|11376|14058|16983|492|481|36963|15074|17658|28352|31616|30931|7906|38969|13512|26216|16898|24683|38585|1920|39839|35737|17856|21609|34241|22399|18115|17393|2524|35338|39196|34559|29560|24476|40223|36850|14798|27895|23913|20917|40707|12684|18052|15705|20906|12193|32992|23346|8120|10899|949|35165|18291|31944|15353|6436|5795|34080|3761|27612|22036|1169|10062|29222|19653|22462|12993|349|30356|18790|25816|5019|15557|25022|39857|32184|14646|2
5081,Egypto-Roman,Egypto-Roman,https://art.thewalters.org/browse/creator/egypto-roman,,,,31334|28935|2664|38559|5615|19794|6077|33922|24745|8080
